<S> <S>+BSTag
"Kafasını	kafa <n> <p3s> <acc> <3s>
"Kafasını	kafa <n> <p3s> <acc> <3p>
"Böylece	böyle <adv> <Dan_0> <n> <D_CA> <n> <3p>
o	o <prn> <pers> <3s>
o	o <prn> <pers> <3p>
o	o <ij>
o	o <det>
kapalı	kapalı <adj> <Djn_0> <n>
kapalı	kapalı <adj> <Djn_0> <n> <3s>
kapalı	kapalı <adj> <Djn_0> <n> <3p>
kapalı	kap <v> <cv_eli>
gözlerle	göz <n> <pl> <ins> <3s>
gözlerle	göz <n> <pl> <ins> <3p>
oturdu	otur <v> <t_past> <3p>
(oturmaya	otur <v> <D_mA> <n> <dat> <3s>
(oturmaya	otur <v> <D_mA> <n> <dat> <3p>
(oturmaya	otur <v> <neg> <t_opt> <3s>
(oturmaya	otur <v> <neg> <t_opt> <3p>
(oturmaya	otur <v> <vn_ma> <dat>
(oturmaya	otur <v> <vn_ma> <dat> <3s>
(oturmaya	otur <v> <vn_ma> <dat> <3p>
(oturmaya	otur <v> <vn_mak> <dat>
(oturmaya	otur <v> <vn_mak> <dat> <3s>
(oturmaya	otur <v> <vn_mak> <dat> <3p>
(oturmaya	otur <v> <vinf> <dat>
devam	devam <n> <3s>
devam	devam <n> <3p>
devam	deva <n> <p1s>
devam	deva <n> <p1s> <3s>
devam	deva <n> <p1s> <3p>
etti),	et <n> <cpl_di> <3p>
etti),	et <n> <3p> <cpl_di>
etti),	et <v> <t_past> <3s>
etti),	et <v> <t_past> <3p>
ve	ve <cnjadv>
onları	onlar <prn> <pers> <p3s> <3s>
onları	onlar <prn> <pers> <p3s> <3p>
onları	onlar <prn> <pers> <acc>
onları	onlar <prn> <pers> <acc> <3s>
onları	onlar <prn> <pers> <acc> <3p>
onları	on <n> <pl> <p3s>
onları	on <n> <pl> <p3s> <3s>
onları	on <n> <pl> <p3s> <3p>
onları	on <n> <pl> <acc>
onları	on <n> <pl> <acc> <3s>
onları	on <n> <pl> <acc> <3p>
onları	on <n> <p3p>
onları	on <n> <p3p> <3s>
onları	on <n> <p3p> <3p>
onları	on <num> <Dmn_0> <n> <pl> <p3s>
onları	on <num> <Dmn_0> <n> <pl> <p3s> <3s>
onları	on <num> <Dmn_0> <n> <pl> <p3s> <3p>
onları	on <num> <Dmn_0> <n> <pl> <acc>
onları	on <num> <Dmn_0> <n> <pl> <acc> <3s>
onları	on <num> <Dmn_0> <n> <pl> <acc> <3p>
onları	on <num> <Dmn_0> <n> <p3p>
onları	on <num> <Dmn_0> <n> <p3p> <3s>
onları	on <num> <Dmn_0> <n> <p3p> <3p>
onları	o <prn> <pers> <pl> <p3s>
onları	o <prn> <pers> <pl> <p3s> <3s>
onları	o <prn> <pers> <pl> <p3s> <3p>
onları	o <prn> <pers> <pl> <acc>
onları	o <prn> <pers> <pl> <acc> <3s>
onları	o <prn> <pers> <pl> <acc> <3p>
onları	o <prn> <pers> <p3p>
onları	o <prn> <pers> <p3p> <3s>
onları	o <prn> <pers> <p3p> <3p>
tekrar	tekrar <adv> <Dan_0> <n>
tekrar	tekrar <adv> <Dan_0> <n> <3s>
tekrar	tekrar <adv> <Dan_0> <n> <3p>
tekrar	tekrar <n>
tekrar	tekrar <n> <3s>
tekrar	tekrar <n> <3p>
açması	açma <adj> <Djn_0> <n> <p3s> <3s>
açması	açma <adj> <Djn_0> <n> <p3s> <3p>
açması	açma <n> <p3s>
açması	açma <n> <p3s> <3s>
açması	açma <n> <p3s> <3p>
açması	aç <v> <D_mA> <n> <p3s>
açması	aç <v> <D_mA> <n> <p3s> <3s>
açması	aç <v> <D_mA> <n> <p3s> <3p>
açması	aç <v> <vn_ma> <p3s>
açması	aç <v> <vn_ma> <p3s> <3s>
açması	aç <v> <vn_ma> <p3s> <3p>
açması	aç <v> <cv_ma> <p3s>
gerektiğinde	gerek <v> <part_dik> <p2s> <loc> <3s>
gerektiğinde	gerek <v> <part_dik> <p2s> <loc> <3p>
gerektiğinde	gerek <v> <part_dik> <p3s> <loc>
gerektiğinde	gerek <v> <part_dik> <p3s> <loc> <3s>
gerektiğinde	gerek <v> <part_dik> <p3s> <loc> <3p>
gerektiğinde	gerek <v> <cv_dik> <p3s> <loc>
(açtığında)	aç <v> <part_dik> <p2s> <loc> <3s>
(açtığında)	aç <v> <part_dik> <p2s> <loc> <3p>
(açtığında)	aç <v> <part_dik> <p3s> <loc>
(açtığında)	aç <v> <part_dik> <p3s> <loc> <3s>
(açtığında)	aç <v> <part_dik> <p3s> <loc> <3p>
(açtığında)	aç <v> <cv_dik> <p3s> <loc>
hepsinin	hepsi <prn> <p2s> <gen> <3s>
hepsinin	hepsi <prn> <p2s> <gen> <3p>
hepsinin	hepsi <prn> <gen>
hepsinin	hepsi <prn> <gen> <3s>
hepsinin	hepsi <prn> <gen> <3p>
donuk	donuk <adj> <Djn_0> <n>
donuk	donuk <adj> <Djn_0> <n> <3s>
donuk	donuk <adj> <Djn_0> <n> <3p>
gerçeğe	gerçek <n> <dat> <3s>
gerçeğe	gerçek <n> <dat> <3p>
değişeceğini	değiş <v> <vn_acak> <p2s> <acc> <3s>
değişeceğini	değiş <v> <vn_acak> <p2s> <acc> <3p>
değişeceğini	değiş <v> <vn_acak> <p3s> <acc>
değişeceğini	değiş <v> <vn_acak> <p3s> <acc> <3s>
değişeceğini	değiş <v> <vn_acak> <p3s> <acc> <3p>
değişeceğini	değiş <v> <part_acak> <p2s> <acc>
değişeceğini	değiş <v> <part_acak> <p2s> <acc> <3s>
değişeceğini	değiş <v> <part_acak> <p2s> <acc> <3p>
değişeceğini	değiş <v> <part_acak> <p3s> <acc>
değişeceğini	değiş <v> <part_acak> <p3s> <acc> <3s>
değişeceğini	değiş <v> <part_acak> <p3s> <acc> <3p>
bilmesine	bil <v> <D_mA> <n> <p3s> <dat> <3s>
bilmesine	bil <v> <D_mA> <n> <p3s> <dat> <3p>
bilmesine	bil <v> <vn_ma> <p3s> <dat>
bilmesine	bil <v> <vn_ma> <p3s> <dat> <3s>
bilmesine	bil <v> <vn_ma> <p3s> <dat> <3p>
bilmesine	bil <v> <cv_ma> <p3s> <dat>
rağmen,	<unk>
yarı	yarı <adj> <Djn_0> <n>
yarı	yarı <adj> <Djn_0> <n> <3s>
yarı	yarı <adj> <Djn_0> <n> <3p>
yarı	yarı <n>
yarı	yarı <n> <3s>
yarı	yarı <n> <3p>
yarı	yar <n> <p3s>
yarı	yar <n> <p3s> <3s>
yarı	yar <n> <p3s> <3p>
yarı	yar <n> <acc>
yarı	yar <n> <acc> <3s>
yarı	yar <n> <acc> <3p>
kendini	kendi <n> <p2s> <acc> <3s>
kendini	kendi <n> <p2s> <acc> <3p>
kendini	kendi <prn> <p2s> <acc>
kendini	kendi <prn> <p2s> <acc> <3s>
kendini	kendi <prn> <p2s> <acc> <3p>
Harikalar	harika <adj> <D_lA> <v> <t_aor> <3p>
Harikalar	harika <adj> <Djn_0> <n> <D_lA> <v> <t_aor> <3s>
Harikalar	harika <adj> <Djn_0> <n> <D_lA> <v> <t_aor> <3p>
Harikalar	harika <adj> <Djn_0> <n> <3p>
Harikalar	harika <adj> <Djn_0> <n> <pl>
Harikalar	harika <adj> <Djn_0> <n> <pl> <3s>
Harikalar	harika <adj> <Djn_0> <n> <pl> <3p>
Diyarında	diyar <n> <p2s> <loc> <3s>
Diyarında	diyar <n> <p2s> <loc> <3p>
Diyarında	diyar <n> <p3s> <loc>
Diyarında	diyar <n> <p3s> <loc> <3s>
Diyarında	diyar <n> <p3s> <loc> <3p>
olduğuna	ol <v> <vn_dik> <p2s> <dat> <3s>
olduğuna	ol <v> <vn_dik> <p2s> <dat> <3p>
olduğuna	ol <v> <vn_dik> <p3s> <dat>
olduğuna	ol <v> <vn_dik> <p3s> <dat> <3s>
olduğuna	ol <v> <vn_dik> <p3s> <dat> <3p>
olduğuna	ol <v> <part_dik> <p2s> <dat>
olduğuna	ol <v> <part_dik> <p2s> <dat> <3s>
olduğuna	ol <v> <part_dik> <p2s> <dat> <3p>
olduğuna	ol <v> <part_dik> <p3s> <dat>
olduğuna	ol <v> <part_dik> <p3s> <dat> <3s>
olduğuna	ol <v> <part_dik> <p3s> <dat> <3p>
olduğuna	ol <v> <cv_dik> <p3s> <dat>
inandırdı-otlar	<unk>
sadece	sadece <adv> <Dan_0> <n>
sadece	sadece <adv> <Dan_0> <n> <3s>
sadece	sadece <adv> <Dan_0> <n> <3p>
sadece	sadece <n>
sadece	sadece <n> <3s>
sadece	sadece <n> <3p>
sadece	sade <n> <D_CA> <adj>
sadece	sade <n> <D_CA> <adj> <Djn_0> <n>
sadece	sade <n> <D_CA> <adj> <Djn_0> <n> <3s>
sadece	sade <n> <D_CA> <adj> <Djn_0> <n> <3p>
sadece	sade <n> <D_CA> <adv>
sadece	sade <n> <D_CA> <adv> <Dan_0> <n>
sadece	sade <n> <D_CA> <adv> <Dan_0> <n> <3s>
sadece	sade <n> <D_CA> <adv> <Dan_0> <n> <3p>
sadece	sade <n> <D_CA> <n>
sadece	sade <n> <D_CA> <n> <3s>
sadece	sade <n> <D_CA> <n> <3p>
rüzgarda	rüzgar <n> <loc> <3s>
rüzgarda	rüzgar <n> <loc> <3p>
hışırdayacak,	<unk>
ve	ve <cnjadv>
havuz	havuz <n> <3s>
havuz	havuz <n> <3p>
sazlıkların	saz <n> <D_lIK> <n> <pl> <p2s> <3s>
sazlıkların	saz <n> <D_lIK> <n> <pl> <p2s> <3p>
sazlıkların	saz <n> <D_lIK> <n> <pl> <gen>
sazlıkların	saz <n> <D_lIK> <n> <pl> <gen> <3s>
sazlıkların	saz <n> <D_lIK> <n> <pl> <gen> <3p>
dalgalanışına	dalgalan <v> <D_yIS> <n> <p2s> <dat> <3s>
dalgalanışına	dalgalan <v> <D_yIS> <n> <p2s> <dat> <3p>
dalgalanışına	dalgalan <v> <D_yIS> <n> <p3s> <dat>
dalgalanışına	dalgalan <v> <D_yIS> <n> <p3s> <dat> <3s>
dalgalanışına	dalgalan <v> <D_yIS> <n> <p3s> <dat> <3p>
dalgalanışına	dalgalan <v> <vn_yis> <p2s> <dat>
dalgalanışına	dalgalan <v> <vn_yis> <p2s> <dat> <3s>
dalgalanışına	dalgalan <v> <vn_yis> <p2s> <dat> <3p>
dalgalanışına	dalgalan <v> <vn_yis> <p3s> <dat>
dalgalanışına	dalgalan <v> <vn_yis> <p3s> <dat> <3s>
dalgalanışına	dalgalan <v> <vn_yis> <p3s> <dat> <3p>
dalgalanışına	dalga <n> <D_lAn> <v> <D_yIS> <n> <p2s> <dat>
dalgalanışına	dalga <n> <D_lAn> <v> <D_yIS> <n> <p2s> <dat> <3s>
dalgalanışına	dalga <n> <D_lAn> <v> <D_yIS> <n> <p2s> <dat> <3p>
dalgalanışına	dalga <n> <D_lAn> <v> <D_yIS> <n> <p3s> <dat>
dalgalanışına	dalga <n> <D_lAn> <v> <D_yIS> <n> <p3s> <dat> <3s>
dalgalanışına	dalga <n> <D_lAn> <v> <D_yIS> <n> <p3s> <dat> <3p>
dalgalanışına	dalga <n> <D_lAn> <v> <vn_yis> <p2s> <dat>
dalgalanışına	dalga <n> <D_lAn> <v> <vn_yis> <p2s> <dat> <3s>
dalgalanışına	dalga <n> <D_lAn> <v> <vn_yis> <p2s> <dat> <3p>
dalgalanışına	dalga <n> <D_lAn> <v> <vn_yis> <p3s> <dat>
dalgalanışına	dalga <n> <D_lAn> <v> <vn_yis> <p3s> <dat> <3s>
dalgalanışına	dalga <n> <D_lAn> <v> <vn_yis> <p3s> <dat> <3p>
dalgalanacaktı-tıkırdayan	<unk>
çay	çay <n> <3s>
çay	çay <n> <3p>
fincanları	fincan <n> <pl> <p3s> <3s>
fincanları	fincan <n> <pl> <p3s> <3p>
fincanları	fincan <n> <pl> <acc>
fincanları	fincan <n> <pl> <acc> <3s>
fincanları	fincan <n> <pl> <acc> <3p>
fincanları	fincan <n> <p3p>
fincanları	fincan <n> <p3p> <3s>
fincanları	fincan <n> <p3p> <3p>
çınlayan	çınla <v> <part_yan> <3s>
çınlayan	çınla <v> <part_yan> <3p>
çınlayan	çın <n> <D_lA> <v> <part_yan>
çınlayan	çın <n> <D_lA> <v> <part_yan> <3s>
çınlayan	çın <n> <D_lA> <v> <part_yan> <3p>
koyun-çanlarına,	<unk>
ve	ve <cnjadv>
Kraliçe'nin	kraliçe <n> <p2s> <gen> <3s>
Kraliçe'nin	kraliçe <n> <p2s> <gen> <3p>
Kraliçe'nin	kraliçe <n> <gen>
Kraliçe'nin	kraliçe <n> <gen> <3s>
Kraliçe'nin	kraliçe <n> <gen> <3p>
tiz	tiz <n> <3s>
tiz	tiz <n> <3p>
çığlıkları	çığlık <n> <pl> <p3s> <3s>
çığlıkları	çığlık <n> <pl> <p3s> <3p>
çığlıkları	çığlık <n> <pl> <acc>
çığlıkları	çığlık <n> <pl> <acc> <3s>
çığlıkları	çığlık <n> <pl> <acc> <3p>
çığlıkları	çığlık <n> <p3p>
çığlıkları	çığlık <n> <p3p> <3s>
çığlıkları	çığlık <n> <p3p> <3p>
çığlıkları	çığ <n> <D_lIK> <n> <pl> <p3s>
çığlıkları	çığ <n> <D_lIK> <n> <pl> <p3s> <3s>
çığlıkları	çığ <n> <D_lIK> <n> <pl> <p3s> <3p>
çığlıkları	çığ <n> <D_lIK> <n> <pl> <acc>
çığlıkları	çığ <n> <D_lIK> <n> <pl> <acc> <3s>
çığlıkları	çığ <n> <D_lIK> <n> <pl> <acc> <3p>
çığlıkları	çığ <n> <D_lIK> <n> <p3p>
çığlıkları	çığ <n> <D_lIK> <n> <p3p> <3s>
çığlıkları	çığ <n> <D_lIK> <n> <p3p> <3p>
çoban	çoban <n> <3s>
çoban	çoban <n> <3p>
çocuğun	çocuk <n> <p2s> <3s>
çocuğun	çocuk <n> <p2s> <3p>
çocuğun	çocuk <n> <gen>
çocuğun	çocuk <n> <gen> <3s>
çocuğun	çocuk <n> <gen> <3p>
sesine	ses <n> <p2s> <dat> <3s>
sesine	ses <n> <p2s> <dat> <3p>
sesine	ses <n> <p3s> <dat>
sesine	ses <n> <p3s> <dat> <3s>
sesine	ses <n> <p3s> <dat> <3p>
değişecekti-ve	<unk>
bebeğin	bebek <n> <p2s> <3s>
bebeğin	bebek <n> <p2s> <3p>
bebeğin	bebek <n> <gen>
bebeğin	bebek <n> <gen> <3s>
bebeğin	bebek <n> <gen> <3p>
hapşırığı,	hapşırık <n> <p3s> <3s>
hapşırığı,	hapşırık <n> <p3s> <3p>
hapşırığı,	hapşırık <n> <acc>
hapşırığı,	hapşırık <n> <acc> <3s>
hapşırığı,	hapşırık <n> <acc> <3p>
Griffon'un	<unk>
çığlığı,	çığlık <n> <p3s> <3s>
çığlığı,	çığlık <n> <p3s> <3p>
çığlığı,	çığlık <n> <acc>
çığlığı,	çığlık <n> <acc> <3s>
çığlığı,	çığlık <n> <acc> <3p>
çığlığı,	çığ <n> <D_lIK> <n> <p3s>
çığlığı,	çığ <n> <D_lIK> <n> <p3s> <3s>
çığlığı,	çığ <n> <D_lIK> <n> <p3s> <3p>
çığlığı,	çığ <n> <D_lIK> <n> <acc>
çığlığı,	çığ <n> <D_lIK> <n> <acc> <3s>
çığlığı,	çığ <n> <D_lIK> <n> <acc> <3p>
ve	ve <cnjadv>
bütün	bütün <adj> <Djn_0> <n>
bütün	bütün <adj> <Djn_0> <n> <3s>
bütün	bütün <adj> <Djn_0> <n> <3p>
bütün	bütün <det>
o	o <prn> <pers> <3s>
o	o <prn> <pers> <3p>
o	o <ij>
o	o <det>
diğer	diğer <adj> <Djn_0> <n>
diğer	diğer <adj> <Djn_0> <n> <3s>
diğer	diğer <adj> <Djn_0> <n> <3p>
diğer	diğer <det>
tuhaf	tuhaf <adj> <Djn_0> <n>
tuhaf	tuhaf <adj> <Djn_0> <n> <3s>
tuhaf	tuhaf <adj> <Djn_0> <n> <3p>
tuhaf	tuhaf <n>
tuhaf	tuhaf <n> <3s>
tuhaf	tuhaf <n> <3p>
sesler,	sesle <v> <t_aor> <3p>
sesler,	ses <n> <D_lA> <v> <t_aor> <3s>
sesler,	ses <n> <D_lA> <v> <t_aor> <3p>
sesler,	ses <n> <3p>
sesler,	ses <n> <pl>
sesler,	ses <n> <pl> <3s>
sesler,	ses <n> <pl> <3p>
meşgul	meşgul <n> <3s>
meşgul	meşgul <n> <3p>
çiftlik-avlusu'nun	<unk>
karışık	karışık <adj> <Djn_0> <n>
karışık	karışık <adj> <Djn_0> <n> <3s>
karışık	karışık <adj> <Djn_0> <n> <3p>
yaygarasına	yaygara <n> <p3s> <dat> <3s>
yaygarasına	yaygara <n> <p3s> <dat> <3p>
değişecekti	değiş <v> <t_fut> <cpl_di> <3p>
değişecekti	değiş <v> <t_fut> <3p> <cpl_di>
değişecekti	değiş <v> <vn_acak> <cpl_di> <3s>
değişecekti	değiş <v> <vn_acak> <cpl_di> <3p>
değişecekti	değiş <v> <vn_acak> <3p> <cpl_di>
değişecekti	değiş <v> <part_acak> <cpl_di> <3s>
değişecekti	değiş <v> <part_acak> <cpl_di> <3p>
değişecekti	değiş <v> <part_acak> <3p> <cpl_di>
(o	o <prn> <pers> <3s>
(o	o <prn> <pers> <3p>
(o	o <ij>
(o	o <det>
biliyordu)-bu	<unk>
arada	ara <adj> <Djn_0> <n> <loc> <3s>
arada	ara <adj> <Djn_0> <n> <loc> <3p>
arada	ara <n> <loc>
arada	ara <n> <loc> <3s>
arada	ara <n> <loc> <3p>
uzaktaki	uzak <adj> <Djn_0> <n> <loc> <ki> <3s>
uzaktaki	uzak <adj> <Djn_0> <n> <loc> <ki> <3p>
sığırların	sığır <n> <pl> <p2s> <3s>
sığırların	sığır <n> <pl> <p2s> <3p>
sığırların	sığır <n> <pl> <gen>
sığırların	sığır <n> <pl> <gen> <3s>
sığırların	sığır <n> <pl> <gen> <3p>
böğürmesi	böğür <v> <D_mA> <n> <p3s> <3s>
böğürmesi	böğür <v> <D_mA> <n> <p3s> <3p>
böğürmesi	böğür <v> <vn_ma> <p3s>
böğürmesi	böğür <v> <vn_ma> <p3s> <3s>
böğürmesi	böğür <v> <vn_ma> <p3s> <3p>
böğürmesi	böğür <v> <cv_ma> <p3s>
Yalancı	yalan <adj> <Djn_0> <n> <D_CI> <adj> <Djn_0> <n>
Yalancı	yalan <adj> <Djn_0> <n> <D_CI> <adj> <Djn_0> <n> <3s>
Yalancı	yalan <adj> <Djn_0> <n> <D_CI> <adj> <Djn_0> <n> <3p>
Yalancı	yalan <adj> <Djn_0> <n> <D_CI> <n>
Yalancı	yalan <adj> <Djn_0> <n> <D_CI> <n> <3s>
Yalancı	yalan <adj> <Djn_0> <n> <D_CI> <n> <3p>
Yalancı	yalan <n> <D_CI> <adj>
Yalancı	yalan <n> <D_CI> <adj> <Djn_0> <n>
Yalancı	yalan <n> <D_CI> <adj> <Djn_0> <n> <3s>
Yalancı	yalan <n> <D_CI> <adj> <Djn_0> <n> <3p>
Yalancı	yalan <n> <D_CI> <n>
Yalancı	yalan <n> <D_CI> <n> <3s>
Yalancı	yalan <n> <D_CI> <n> <3p>
Kaplumbağa'nın	kaplumbağa <n> <p2s> <gen> <3s>
Kaplumbağa'nın	kaplumbağa <n> <p2s> <gen> <3p>
Kaplumbağa'nın	kaplumbağa <n> <gen>
Kaplumbağa'nın	kaplumbağa <n> <gen> <3s>
Kaplumbağa'nın	kaplumbağa <n> <gen> <3p>
ağır	ağır <adj> <Djn_0> <n>
ağır	ağır <adj> <Djn_0> <n> <3s>
ağır	ağır <adj> <Djn_0> <n> <3p>
ağır	ağır <adv>
ağır	ağır <adv> <Dan_0> <n>
ağır	ağır <adv> <Dan_0> <n> <3s>
ağır	ağır <adv> <Dan_0> <n> <3p>
hıçkırıklarının	hıçkırık <n> <pl> <p2s> <gen> <3s>
hıçkırıklarının	hıçkırık <n> <pl> <p2s> <gen> <3p>
hıçkırıklarının	hıçkırık <n> <pl> <p3s> <gen>
hıçkırıklarının	hıçkırık <n> <pl> <p3s> <gen> <3s>
hıçkırıklarının	hıçkırık <n> <pl> <p3s> <gen> <3p>
hıçkırıklarının	hıçkırık <n> <p3p> <gen>
hıçkırıklarının	hıçkırık <n> <p3p> <gen> <3s>
hıçkırıklarının	hıçkırık <n> <p3p> <gen> <3p>
yerini	yer <n> <p2s> <acc> <3s>
yerini	yer <n> <p2s> <acc> <3p>
yerini	yer <n> <p3s> <acc>
yerini	yer <n> <p3s> <acc> <3s>
yerini	yer <n> <p3s> <acc> <3p>
alacaktı."	alacak <n> <cpl_di> <3p>
alacaktı."	alacak <n> <3p> <cpl_di>
alacaktı."	ala <adj> <Djn_0> <n> <D_CAK> <n> <cpl_di> <3s>
alacaktı."	ala <adj> <Djn_0> <n> <D_CAK> <n> <cpl_di> <3p>
alacaktı."	ala <adj> <Djn_0> <n> <D_CAK> <n> <3p> <cpl_di>
alacaktı."	ala <n> <D_CAK> <n> <cpl_di> <3s>
alacaktı."	ala <n> <D_CAK> <n> <cpl_di> <3p>
alacaktı."	ala <n> <D_CAK> <n> <3p> <cpl_di>
alacaktı."	al <v> <t_fut> <cpl_di> <3s>
alacaktı."	al <v> <t_fut> <cpl_di> <3p>
alacaktı."	al <v> <t_fut> <3p> <cpl_di>
alacaktı."	al <v> <vn_acak> <cpl_di> <3s>
alacaktı."	al <v> <vn_acak> <cpl_di> <3p>
alacaktı."	al <v> <vn_acak> <3p> <cpl_di>
alacaktı."	al <v> <part_acak> <cpl_di> <3s>
alacaktı."	al <v> <part_acak> <cpl_di> <3p>
alacaktı."	al <v> <part_acak> <3p> <cpl_di>
"Son	son <adj> <Djn_0> <n>
"Son	son <adj> <Djn_0> <n> <3s>
"Son	son <adj> <Djn_0> <n> <3p>
"Son	son <n>
"Son	son <n> <3s>
"Son	son <n> <3p>
olarak,	ol <v> <cv_erek>
o	o <prn> <pers> <3s>
o	o <prn> <pers> <3p>
o	o <ij>
o	o <det>
kendi	kendi <n> <3s>
kendi	kendi <n> <3p>
kendi	kendi <prn>
kendi	kendi <prn> <3s>
kendi	kendi <prn> <3p>
kendine	kendi <n> <p2s> <dat> <3s>
kendine	kendi <n> <p2s> <dat> <3p>
kendine	kendi <prn> <p2s> <dat>
kendine	kendi <prn> <p2s> <dat> <3s>
kendine	kendi <prn> <p2s> <dat> <3p>
bu	bu <prn> <dem> <3s>
bu	bu <prn> <dem> <3p>
bu	bu <det>
aynı	aynı <adj> <Djn_0> <n>
aynı	aynı <adj> <Djn_0> <n> <3s>
aynı	aynı <adj> <Djn_0> <n> <3p>
aynı	aynı <det>
aynı	ayn <n> <p3s>
aynı	ayn <n> <p3s> <3s>
aynı	ayn <n> <p3s> <3p>
aynı	ayn <n> <acc>
aynı	ayn <n> <acc> <3s>
aynı	ayn <n> <acc> <3p>
küçük	küçük <adj> <Djn_0> <n>
küçük	küçük <adj> <Djn_0> <n> <3s>
küçük	küçük <adj> <Djn_0> <n> <3p>
küçük	küçük <n>
küçük	küçük <n> <3s>
küçük	küçük <n> <3p>
kız	kız <adj> <Djn_0> <n>
kız	kız <adj> <Djn_0> <n> <3s>
kız	kız <adj> <Djn_0> <n> <3p>
kız	kız <n>
kız	kız <n> <3s>
kız	kız <n> <3p>
kız	kız <v> <t_imp> <2s>
kız	kız <v> <t_imp> <3p>
kardeşinin,	kardeş <n> <p2s> <gen> <3s>
kardeşinin,	kardeş <n> <p2s> <gen> <3p>
kardeşinin,	kardeş <n> <p3s> <gen>
kardeşinin,	kardeş <n> <p3s> <gen> <3s>
kardeşinin,	kardeş <n> <p3s> <gen> <3p>
sonraki	<unk>
zamanda,	zaman <n> <loc> <3s>
zamanda,	zaman <n> <loc> <3p>
kendisinin	kendi <n> <p3s> <gen> <3s>
kendisinin	kendi <n> <p3s> <gen> <3p>
kendisinin	kendi <prn> <p3s> <gen>
kendisinin	kendi <prn> <p3s> <gen> <3s>
kendisinin	kendi <prn> <p3s> <gen> <3p>
yetişkin	yetişkin <n> <3s>
yetişkin	yetişkin <n> <3p>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
kadın	kadın <adj> <Djn_0> <n>
kadın	kadın <adj> <Djn_0> <n> <3s>
kadın	kadın <adj> <Djn_0> <n> <3p>
kadın	kadın <n>
kadın	kadın <n> <3s>
kadın	kadın <n> <3p>
kadın	kadı <n> <p2s>
kadın	kadı <n> <p2s> <3s>
kadın	kadı <n> <p2s> <3p>
olacağını	ol <v> <vn_acak> <p2s> <acc> <3s>
olacağını	ol <v> <vn_acak> <p2s> <acc> <3p>
olacağını	ol <v> <vn_acak> <p3s> <acc>
olacağını	ol <v> <vn_acak> <p3s> <acc> <3s>
olacağını	ol <v> <vn_acak> <p3s> <acc> <3p>
olacağını	ol <v> <part_acak> <p2s> <acc>
olacağını	ol <v> <part_acak> <p2s> <acc> <3s>
olacağını	ol <v> <part_acak> <p2s> <acc> <3p>
olacağını	ol <v> <part_acak> <p3s> <acc>
olacağını	ol <v> <part_acak> <p3s> <acc> <3s>
olacağını	ol <v> <part_acak> <p3s> <acc> <3p>
resmetti	resmet <v> <t_past> <3p>
(hayal	hayal <n> <3s>
(hayal	hayal <n> <3p>
etti);	et <n> <cpl_di> <3p>
etti);	et <n> <3p> <cpl_di>
etti);	et <v> <t_past> <3s>
etti);	et <v> <t_past> <3p>
ve	ve <cnjadv>
onun	onun <n> <3s>
onun	onun <n> <3p>
onun	on <n> <p2s>
onun	on <n> <p2s> <3s>
onun	on <n> <p2s> <3p>
onun	on <n> <gen>
onun	on <n> <gen> <3s>
onun	on <n> <gen> <3p>
onun	on <v> <t_imp> <2p>
onun	on <num> <Dmn_0> <n> <p2s>
onun	on <num> <Dmn_0> <n> <p2s> <3s>
onun	on <num> <Dmn_0> <n> <p2s> <3p>
onun	on <num> <Dmn_0> <n> <gen>
onun	on <num> <Dmn_0> <n> <gen> <3s>
onun	on <num> <Dmn_0> <n> <gen> <3p>
onun	o <prn> <pers> <p2s>
onun	o <prn> <pers> <p2s> <3s>
onun	o <prn> <pers> <p2s> <3p>
onun	o <prn> <pers> <gen>
onun	o <prn> <pers> <gen> <3s>
onun	o <prn> <pers> <gen> <3p>
(Alice'in),	<unk>
bütün	bütün <adj> <Djn_0> <n>
bütün	bütün <adj> <Djn_0> <n> <3s>
bütün	bütün <adj> <Djn_0> <n> <3p>
bütün	bütün <det>
daha	daha <adv> <Dan_0> <n>
daha	daha <adv> <Dan_0> <n> <3s>
daha	daha <adv> <Dan_0> <n> <3p>
daha	daha <n>
daha	daha <n> <3s>
daha	daha <n> <3p>
olgun	olgun <adj> <Djn_0> <n>
olgun	olgun <adj> <Djn_0> <n> <3s>
olgun	olgun <adj> <Djn_0> <n> <3p>
olgun	olgu <n> <p2s>
olgun	olgu <n> <p2s> <3s>
olgun	olgu <n> <p2s> <3p>
yılları	yıl <n> <pl> <p3s> <3s>
yılları	yıl <n> <pl> <p3s> <3p>
yılları	yıl <n> <pl> <acc>
yılları	yıl <n> <pl> <acc> <3s>
yılları	yıl <n> <pl> <acc> <3p>
yılları	yıl <n> <p3p>
yılları	yıl <n> <p3p> <3s>
yılları	yıl <n> <p3p> <3p>
boyunca,	boyun <n> <D_CA> <adj>
boyunca,	boyun <n> <D_CA> <adj> <Djn_0> <n>
boyunca,	boyun <n> <D_CA> <adj> <Djn_0> <n> <3s>
boyunca,	boyun <n> <D_CA> <adj> <Djn_0> <n> <3p>
boyunca,	boyun <n> <D_CA> <adv>
boyunca,	boyun <n> <D_CA> <adv> <Dan_0> <n>
